epoch,train_loss,val_loss,val_kl,val_jsd,val_cosine,val_entropy_pearson,val_entropy_spearman,train_kl,lr_backbone,lr_head,params,elapsed_sec
1,0.5449625786145528,0.499180935382843,0.44651684165000916,0.09335672110319138,0.8769036531448364,0.31154900789260864,0.3264166404160743,0.4678473174571991,9.997532801828658e-05,0.0002999259840548597,1502427,1.088385820388794
2,0.49518024921417236,0.5033421833515167,0.4489239454269409,0.09315310418605804,0.8776054978370667,0.33838868141174316,0.3301026211767853,0.42396000027656555,9.990133642141359e-05,0.0002997040092642407,1502427,2.2184929847717285
3,0.48179665724436443,0.5084437553882599,0.45798492431640625,0.09389551728963852,0.8742796778678894,0.31905701756477356,0.32037131956330667,0.41452741622924805,9.977809823015401e-05,0.000299334294690462,1502427,3.3037660121917725
4,0.464219020764033,0.5026077682971954,0.4506831765174866,0.09312254190444946,0.8760010004043579,0.3394084870815277,0.33468399167158297,0.3991745114326477,9.960573506572391e-05,0.0002988172051971717,1502427,4.365287780761719
5,0.43547372953097024,0.5253180549144745,0.47889575362205505,0.09550528973340988,0.8710402846336365,0.32480788230895996,0.3310360179016742,0.3741389214992523,9.93844170297569e-05,0.00029815325108927063,1502427,5.4729578495025635
6,0.42198955130577087,0.48842866683006286,0.44125136733055115,0.08935435116291046,0.8815057277679443,0.35552382469177246,0.3361449023518111,0.36546605825424194,9.911436253643445e-05,0.00029734308760930326,1502427,6.583857774734497
7,0.4011021097501119,0.5005325682163239,0.4559783339500427,0.09176765382289886,0.8746340274810791,0.3407444953918457,0.34415165279426563,0.3462507426738739,9.879583809693738e-05,0.00029638751429081204,1502427,7.722109794616699
8,0.3957851248582204,0.5265181665420532,0.48151010274887085,0.09508531540632248,0.8693621158599854,0.3489059805870056,0.36604375662948613,0.3420236110687256,9.842915805643157e-05,0.0002952874741692946,1502427,8.831880807876587
9,0.3874893463452657,0.5180116231441498,0.47323495149612427,0.09336607158184052,0.8736125826835632,0.31947267055511475,0.32979310217341173,0.33593329787254333,9.801468428384717e-05,0.00029404405285154137,1502427,9.908552885055542
10,0.3799043850104014,0.5464748792648315,0.5017529726028442,0.09817588329315186,0.8639779686927795,0.3203046917915344,0.3270822346056568,0.33009880781173706,9.75528258147577e-05,0.0002926584774442729,1502427,10.998573064804077
11,0.3632864553133647,0.5055527431964875,0.46192458271980286,0.08991401642560959,0.8784308433532715,0.30846691131591797,0.3097989417946988,0.3147166967391968,9.70440384477113e-05,0.00029113211534313374,1502427,12.075672626495361
12,0.3478531893889109,0.5375223448276519,0.49261924624443054,0.0961310863494873,0.8677983283996582,0.34877344965934753,0.3545158275919504,0.3035169839859009,9.64888242944126e-05,0.0002894664728832376,1502427,13.183593273162842
13,0.3492879606485367,0.5210469489097596,0.47939857840538025,0.09207206219434738,0.8737452030181885,0.3397599756717682,0.3542509364414102,0.3041468560695648,9.588773128419907e-05,0.0002876631938525971,1502427,14.291728973388672
14,0.33428748750686643,0.5116435899734497,0.4736042320728302,0.08907609432935715,0.877608060836792,0.34596970677375793,0.35740313985013233,0.2903553247451782,9.5241352623301e-05,0.0002857240578699029,1502427,15.409245252609253
15,0.3136877550284068,0.5106203792095184,0.4691025912761688,0.09106159210205078,0.8766459822654724,0.32527604699134827,0.3313793637486496,0.27141037583351135,9.455032620941843e-05,0.00028365097862825513,1502427,16.517277479171753
16,0.3108343164920807,0.5175224015712738,0.4791736900806427,0.0921536311507225,0.8730015754699707,0.33477982878685,0.3438346329807211,0.2702183127403259,9.381533400219321e-05,0.0002814460020065795,1502427,17.589391946792603
