epoch,train_loss,val_loss,val_kl,val_jsd,val_cosine,val_entropy_pearson,val_entropy_spearman,train_kl,lr_backbone,lr_head,params,elapsed_sec
1,0.10664787526925405,0.09100505781173707,0.4531666040420532,0.09100509434938431,0.8785553574562073,0.3048015236854553,0.3256108220041159,0.4750259518623352,9.997532801828658e-05,0.0002999259840548597,1502427,5.561475515365601
2,0.09608960866928101,0.08817804515361786,0.4592297673225403,0.08817808330059052,0.8821353316307068,0.3333950340747833,0.3382925432925903,0.44243207573890686,9.990133642141359e-05,0.0002997040092642407,1502427,6.662840127944946
3,0.09311448991298675,0.0958285825252533,0.5263804793357849,0.09582861512899399,0.8663507103919983,0.2907765209674835,0.3039250510532533,0.44386109709739685,9.977809823015401e-05,0.000299334294690462,1502427,7.746954441070557
4,0.09039735392729441,0.09001324367523193,0.48478978872299194,0.0900132805109024,0.8767078518867493,0.3155696988105774,0.3232697767690265,0.43807023763656616,9.960573506572391e-05,0.0002988172051971717,1502427,8.842813968658447
5,0.08466333605845769,0.09770808136463165,0.558843195438385,0.09770812094211578,0.8631142377853394,0.29746904969215393,0.30494547764003516,0.41426733136177063,9.93844170297569e-05,0.00029815325108927063,1502427,9.924262762069702
6,0.0826599469979604,0.09260862421989441,0.5298401117324829,0.09260866045951843,0.8709758520126343,0.29309332370758057,0.31218383080220374,0.4153256416320801,9.911436253643445e-05,0.00029734308760930326,1502427,11.018014907836914
7,0.0791652322212855,0.09181855529546738,0.5327227115631104,0.09181858599185944,0.8718177676200867,0.3068969249725342,0.32812369177328277,0.40089401602745056,9.879583809693738e-05,0.00029638751429081204,1502427,12.108114242553711
8,0.07586330085992814,0.0913514770269394,0.541836142539978,0.09135151654481888,0.8715464472770691,0.315205454826355,0.3427697699631117,0.39978542923927307,9.842915805643157e-05,0.0002952874741692946,1502427,13.208063840866089
9,0.07466034650802612,0.09282365131378174,0.5653167366981506,0.09282368421554565,0.8703891634941101,0.27314719557762146,0.31409976697452147,0.39564087986946106,9.801468428384717e-05,0.00029404405285154137,1502427,14.314584493637085
10,0.07440766243139903,0.1035152040719986,0.6590054035186768,0.10351523011922836,0.8517444133758545,0.2727794051170349,0.3109198424153483,0.3961058259010315,9.75528258147577e-05,0.0002926584774442729,1502427,15.394952535629272
11,0.0697996949950854,0.08860314440727234,0.5460925698280334,0.0886031836271286,0.8764814734458923,0.2889668941497803,0.3133453199499901,0.38383084535598755,9.70440384477113e-05,0.00029113211534313374,1502427,16.492499351501465
