epoch,train_loss,val_loss,val_kl,val_jsd,val_cosine,val_entropy_pearson,val_entropy_spearman,train_kl,lr_backbone,lr_head,params,elapsed_sec
1,0.49233145666122435,0.45110803508758546,0.39932653307914734,0.08589039742946625,0.8885304927825928,0.35847726464271545,0.3285541509342187,0.43054163455963135,9.997532801828658e-05,0.0002999259840548597,11303243,1.3723475933074951
2,0.3939205385843913,0.44149058604240415,0.385000616312027,0.08806298673152924,0.8867908120155334,0.32090678811073303,0.3121732709139219,0.33984917402267456,9.990133642141359e-05,0.0002997040092642407,11303243,2.7706453800201416
3,0.3544434239864349,0.44993335938453677,0.39749327301979065,0.08752252161502838,0.8857993483543396,0.3433583974838257,0.3206124308630919,0.30608615279197693,9.977809823015401e-05,0.000299334294690462,11303243,4.236894369125366
4,0.3211776156425476,0.4495634241104126,0.3957239091396332,0.08857685327529907,0.8845706582069397,0.35285016894340515,0.3583494428717592,0.27699822187423706,9.960573506572391e-05,0.0002988172051971717,11303243,5.557658910751343
5,0.29155149801572167,0.44653908133506776,0.3956596553325653,0.08649089187383652,0.8871378898620605,0.3556431829929352,0.3326202839768611,0.2513955533504486,9.93844170297569e-05,0.00029815325108927063,11303243,6.85504674911499
6,0.2838108318646749,0.4617511930465698,0.4116736054420471,0.08905728906393051,0.8825773596763611,0.3647351861000061,0.34141008621287927,0.2473122775554657,9.911436253643445e-05,0.00029734308760930326,11303243,8.173690795898438
7,0.24263833252588907,0.448665647983551,0.4042346775531769,0.08646111935377121,0.8834289312362671,0.3942814767360687,0.35802048630196576,0.20947270095348358,9.879583809693738e-05,0.00029638751429081204,11303243,9.483273029327393
8,0.2390923498471578,0.44112483525276186,0.39238250255584717,0.08597089350223541,0.8846889734268188,0.38560250401496887,0.36269776484740035,0.2083740383386612,9.842915805643157e-05,0.0002952874741692946,11303243,10.799379587173462
9,0.2125005022684733,0.48108850145339965,0.4360571801662445,0.09095235913991928,0.8773168921470642,0.3375558853149414,0.3330479429769146,0.18473148345947266,9.801468428384717e-05,0.00029404405285154137,11303243,12.133665561676025
10,0.19784117126464842,0.4549492404460907,0.40976250171661377,0.0871329978108406,0.8831607103347778,0.3835987448692322,0.34225433427409335,0.1728338897228241,9.75528258147577e-05,0.0002926584774442729,11303243,13.458735466003418
11,0.19470683467388153,0.48479517459869387,0.43678930401802063,0.09123282134532928,0.8785530924797058,0.36662688851356506,0.3427744694156496,0.1696704924106598,9.70440384477113e-05,0.00029113211534313374,11303243,14.772454023361206
12,0.18349495772520702,0.47504187631607053,0.4269646406173706,0.09015399217605591,0.8791232705116272,0.3547205924987793,0.3264316428234897,0.16019029915332794,9.64888242944126e-05,0.0002894664728832376,11303243,16.085995197296143
