epoch,train_loss,val_loss,val_kl,val_jsd,val_cosine,val_entropy_pearson,val_entropy_spearman,train_kl,lr_backbone,lr_head,params,elapsed_sec
22,1.0211704066594443,1.2338711109161378,1.2338711023330688,0.26589512825012207,0.6241923570632935,0.15440532565116882,0.15059431754032793,1.0211703777313232,8.852566213878951e-05,0.0002655769864163684,1502427,24.540648698806763
23,1.0042853031158447,1.232446593284607,1.232446551322937,0.26639166474342346,0.6259407997131348,0.13700345158576965,0.1281176809992936,1.0042853355407715,8.750555348152303e-05,0.00026251666044456895,1502427,25.620831966400146
24,0.9816392621994019,1.1648343152999878,1.1648343801498413,0.259647935628891,0.6393077373504639,0.15558764338493347,0.14552482454322718,0.9816391468048096,8.644843137107063e-05,0.0002593452941132118,1502427,26.736139059066772
25,0.9779696687062581,1.2408621387481689,1.2408621311187744,0.2630535960197449,0.6312567591667175,0.13313789665699005,0.1383457684327617,0.9779696464538574,8.535533905932742e-05,0.0002560660171779822,1502427,27.889399528503418
26,0.9613150095939637,1.3230227842330933,1.323022723197937,0.269890159368515,0.6132882833480835,0.15835103392601013,0.1702165038487341,0.9613149166107178,8.422735529643448e-05,0.00025268206588930335,1502427,28.980859518051147
27,0.9341780220667522,1.1946504068374635,1.194650411605835,0.2555069923400879,0.6381434202194214,0.15708903968334198,0.14699550988888166,0.9341780543327332,8.306559326618263e-05,0.0002491967797985478,1502427,30.069257974624634
28,0.9356675661404927,1.1240945196151733,1.1240946054458618,0.2461087703704834,0.6565142273902893,0.16873407363891602,0.15498982856399565,0.9356675744056702,8.187119948743452e-05,0.0002456135984623035,1502427,31.168718338012695
29,0.9047439435323079,1.2000241498947144,1.200024127960205,0.2532504200935364,0.642095148563385,0.15476426482200623,0.14662334613386854,0.9047439694404602,8.064535268264887e-05,0.00024193605804794655,1502427,32.34453749656677
30,0.8959080041249593,1.1432389497756958,1.14323890209198,0.2481185346841812,0.6519810557365417,0.14736323058605194,0.14120853645782291,0.8959080576896667,7.938926261462371e-05,0.00023816778784387105,1502427,33.429558753967285
31,0.8833952128092448,1.198355224609375,1.1983551979064941,0.2504916191101074,0.6460322141647339,0.17153336107730865,0.16227897022139529,0.883395254611969,7.810416889260659e-05,0.00023431250667781966,1502427,34.52603578567505
32,0.864760147412618,1.1221628217697144,1.1221628189086914,0.2424919456243515,0.6568668484687805,0.1771022379398346,0.1629526563133248,0.8647601008415222,7.679133974894988e-05,0.00023037401924684952,1502427,35.629900217056274
33,0.8631050912539164,1.117856188774109,1.1178561449050903,0.23565953969955444,0.6677850484848022,0.17629355192184448,0.16148258645912403,0.863105058670044,7.545207078751862e-05,0.00022635621236255572,1502427,36.75838041305542
34,0.8536765739123027,1.1054911665916443,1.105491042137146,0.236287921667099,0.6678096055984497,0.1874750256538391,0.17517491408438335,0.8536766171455383,7.408768370508582e-05,0.00022226305111525731,1502427,37.87016034126282
35,0.8467430958747864,1.1685753240585328,1.1685752868652344,0.24179480969905853,0.655927836894989,0.1723468005657196,0.14679618904206973,0.8467429876327515,7.26995249869774e-05,0.00021809857496093204,1502427,39.011229276657104
36,0.837804070631663,1.1145191569328308,1.1145191192626953,0.2350836843252182,0.6667232513427734,0.16976599395275116,0.15049556815446374,0.8378041386604309,7.12889645782537e-05,0.00021386689373476092,1502427,40.12274098396301
37,0.8124893207550049,1.1179016456604003,1.1179015636444092,0.2359038144350052,0.6674556732177734,0.1827707439661026,0.15811185302250272,0.8124892711639404,6.985739453173908e-05,0.00020957218359521712,1502427,41.21138572692871
38,0.7991309615770976,1.1184508256912231,1.1184507608413696,0.2333054542541504,0.668415367603302,0.1890592724084854,0.17482003754537895,0.799130916595459,6.840622763423397e-05,0.00020521868290270177,1502427,42.28963327407837
39,0.8072899069786071,1.1080810194015502,1.1080811023712158,0.23147079348564148,0.6715726256370544,0.17696432769298553,0.166801985514966,0.8072899580001831,6.693689601226464e-05,0.00020081068803679377,1502427,43.37380123138428
40,0.7796253784497579,1.064330325603485,1.0643303394317627,0.22512561082839966,0.6818245053291321,0.19669358432292938,0.1711662362834968,0.779625415802002,6.545084971874744e-05,0.00019635254915624216,1502427,44.460533142089844
41,0.7744194326400757,1.0685741739273071,1.068574070930481,0.22826938331127167,0.6785718202590942,0.2034340798854828,0.18834731973361568,0.774419367313385,6.394955530196154e-05,0.00019184866590588444,1502427,45.578710079193115
42,0.761023076693217,1.1648820533752442,1.1648821830749512,0.2382202297449112,0.6613267660140991,0.18883708119392395,0.16952938870925618,0.7610231041908264,6.24344943582428e-05,0.00018730348307472821,1502427,46.66130590438843
43,0.7734560079574585,1.0595967454910278,1.0595967769622803,0.2238980531692505,0.6826204657554626,0.19461879134178162,0.17402441803144725,0.7734559774398804,6.0907162069827195e-05,0.00018272148620948142,1502427,47.731849670410156
44,0.7472071623802186,1.079485412120819,1.0794854164123535,0.224686399102211,0.6808149814605713,0.1950233280658722,0.17931578389150135,0.7472071051597595,5.93690657292863e-05,0.00017810719718785875,1502427,48.86682176589966
45,0.7389664454460144,1.0867888164520263,1.0867887735366821,0.2262631505727768,0.6795585751533508,0.20651033520698547,0.19010251482312832,0.7389664649963379,5.7821723252011606e-05,0.00017346516975603468,1502427,49.96400260925293
46,0.7277974910736084,1.0470057034492493,1.0470056533813477,0.22105135023593903,0.6866065263748169,0.19220691919326782,0.1690612602343164,0.7277975082397461,5.6266661678215284e-05,0.0001687999850346457,1502427,51.0331335067749
47,0.7330230271021525,1.0707831120491027,1.0707831382751465,0.2192634791135788,0.6884937882423401,0.19031639397144318,0.17797884672771014,0.733022928237915,5.470541566592577e-05,0.00016411624699777717,1502427,52.202977895736694
48,0.7256623148918152,1.0437090601921082,1.0437091588974,0.2185402810573578,0.6920203566551208,0.20488061010837555,0.18019216580128297,0.7256622910499573,5.313952597646573e-05,0.00015941857792939706,1502427,53.27813243865967
49,0.7049064548810323,1.0579451723098754,1.0579451322555542,0.21877649426460266,0.6895263195037842,0.20263752341270447,0.19036701952059462,0.7049065232276917,5.1570537953906474e-05,0.00015471161386171927,1502427,54.43295741081238
50,0.7046716656684876,1.02759277677536,1.0275927782058716,0.21596994996070862,0.6958754062652588,0.20470722019672394,0.1845955223151803,0.7046716213226318,5.0000000000000057e-05,0.00015000000000000001,1502427,55.51568341255188
51,0.7065481958389283,1.041490779876709,1.0414907932281494,0.2162134051322937,0.6941214799880981,0.19949233531951904,0.17743254060619656,0.7065481543540955,4.842946204609364e-05,0.00014528838613828078,1502427,56.696540117263794
52,0.6850436606407165,1.0209556670188904,1.0209556818008423,0.2142053097486496,0.6982889175415039,0.20171314477920532,0.1750535016393278,0.6850436329841614,4.686047402353438e-05,0.00014058142207060302,1502427,57.81133270263672
53,0.6805963573455811,1.037686065673828,1.0376859903335571,0.21287785470485687,0.69898521900177,0.2009497582912445,0.1883562805650738,0.6805963516235352,4.529458433407433e-05,0.00013588375300222289,1502427,58.93868064880371
54,0.688700498898824,1.0151352930068969,1.0151352882385254,0.211878702044487,0.7023543119430542,0.19998835027217865,0.1723444899908156,0.6887004375457764,4.3733338321784836e-05,0.0001312000149653544,1502427,60.02376914024353
55,0.6751520031293233,1.032116039276123,1.0321159362792969,0.21262334287166595,0.6975210309028625,0.2049722969532013,0.18355266885693872,0.6751520037651062,4.21782767479885e-05,0.0001265348302439654,1502427,61.167738914489746
56,0.6563966623942057,1.0727756338119507,1.0727756023406982,0.2158593088388443,0.6906785368919373,0.20653198659420013,0.1904315123207422,0.6563966274261475,4.0630934270713814e-05,0.00012189280281214134,1502427,62.26711320877075
57,0.6638885486920675,1.0241124081611632,1.0241124629974365,0.20941494405269623,0.7032036185264587,0.20597073435783386,0.1944454902086864,0.6638885736465454,3.909283793017293e-05,0.00011727851379051869,1502427,63.35718059539795
58,0.6613543651898702,1.0374388818740845,1.0374388694763184,0.20946341753005981,0.7012404203414917,0.20465868711471558,0.18631866462469285,0.6613543033599854,3.75655056417573e-05,0.0001126965169252718,1502427,64.48108959197998
59,0.64941996717453,1.0397907729148865,1.0397907495498657,0.21176166832447052,0.6984966397285461,0.21085689961910248,0.2007087768917014,0.649419903755188,3.605044469803859e-05,0.00010815133409411566,1502427,65.58417749404907
60,0.6546240661938986,1.0554609351158142,1.0554609298706055,0.21298609673976898,0.6953797936439514,0.2104227989912033,0.1926180150141121,0.6546240448951721,3.454915028125269e-05,0.00010364745084375796,1502427,66.68782567977905
61,0.6487472537358602,1.0355896677970886,1.0355896949768066,0.2112640142440796,0.6997969746589661,0.22134461998939514,0.20265997452627565,0.6487472057342529,3.3063103987735474e-05,9.918931196320633e-05,1502427,67.77790760993958
62,0.6362071568171184,1.0376400909423829,1.03764009475708,0.20985518395900726,0.7004140615463257,0.21768954396247864,0.19998774360809904,0.636207103729248,3.159377236576616e-05,9.478131709729838e-05,1502427,68.87766122817993
63,0.6272224605878194,1.037390450000763,1.0373904705047607,0.20886710286140442,0.702930212020874,0.2018875777721405,0.1846152873041638,0.62722247838974,3.0142605468261005e-05,9.042781640478292e-05,1502427,69.96725010871887
64,0.6305901856422425,1.0229420018196107,1.022942066192627,0.20867887139320374,0.7046146392822266,0.2033565491437912,0.18684655480115087,0.6305902004241943,2.8711035421746404e-05,8.613310626523913e-05,1502427,71.08019375801086
