epoch,train_loss,val_loss,val_kl,val_jsd,val_cosine,val_entropy_pearson,val_entropy_spearman,train_kl,lr_backbone,lr_head,params,elapsed_sec
1,0.5280147163073222,0.5359731812477112,0.5359731912612915,0.09192874282598495,0.8707448840141296,0.3480084538459778,0.3089779246107498,0.5280147194862366,9.997532801828658e-05,0.0002999259840548597,11303242,1.3427870273590088
2,0.384972499926885,0.4320746164321899,0.43207457661628723,0.08716606348752975,0.8821364641189575,0.34288257360458374,0.3114591961468695,0.384972482919693,9.990133642141359e-05,0.0002997040092642407,11303242,2.776442289352417
3,0.33444905606905617,0.4358620569705963,0.43586209416389465,0.0875248834490776,0.8845752477645874,0.3531016409397125,0.32251969720485385,0.33444902300834656,9.977809823015401e-05,0.000299334294690462,11303242,4.26230263710022
4,0.2982654073238373,0.3922003803253174,0.3922003507614136,0.08293016254901886,0.8921800255775452,0.3697926700115204,0.35325091945678383,0.2982654273509979,9.960573506572391e-05,0.0002988172051971717,11303242,5.60749626159668
5,0.2722205199797948,0.4003487921953201,0.40034881234169006,0.0853109210729599,0.8880326151847839,0.36236363649368286,0.34009176097543775,0.2722204923629761,9.93844170297569e-05,0.00029815325108927063,11303242,7.119971036911011
6,0.2612181768417358,0.41222889971733095,0.41222891211509705,0.08655980229377747,0.8855776786804199,0.39004814624786377,0.35245933762975423,0.26121819019317627,9.911436253643445e-05,0.00029734308760930326,11303242,8.517137050628662
7,0.2279249600569407,0.3947801151275635,0.39478012919425964,0.08268516510725021,0.8889027237892151,0.4008735716342926,0.35109715246131096,0.22792497277259827,9.879583809693738e-05,0.00029638751429081204,11303242,9.899518251419067
8,0.22557249454657236,0.3907215270996094,0.39072155952453613,0.08438403904438019,0.888502836227417,0.3917577266693115,0.36372696901391943,0.22557249665260315,9.842915805643157e-05,0.0002952874741692946,11303242,11.25131368637085
9,0.1996075967947642,0.4070146777629852,0.4070146679878235,0.0849914699792862,0.8868688941001892,0.36717626452445984,0.34897377253505224,0.19960758090019226,9.801468428384717e-05,0.00029404405285154137,11303242,12.728767395019531
10,0.18759800187746684,0.4019825072288513,0.40198254585266113,0.08597572147846222,0.8859342932701111,0.38387084007263184,0.34979635954729316,0.18759800493717194,9.75528258147577e-05,0.0002926584774442729,11303242,14.0777907371521
11,0.18555241918563842,0.4362677791118622,0.43626776337623596,0.09026598185300827,0.8798354268074036,0.36113440990448,0.3520445979224445,0.18555240333080292,9.70440384477113e-05,0.00029113211534313374,11303242,15.424457788467407
12,0.17276816872755688,0.40771116518974304,0.4077112078666687,0.08609236776828766,0.8862834572792053,0.369425892829895,0.341639475627473,0.17276816070079803,9.64888242944126e-05,0.0002894664728832376,11303242,16.767974376678467
13,0.1644717454512914,0.4230338690280914,0.42303383350372314,0.08782963454723358,0.8813731074333191,0.38021403551101685,0.34148059697677996,0.16447174549102783,9.588773128419907e-05,0.0002876631938525971,11303242,18.097080945968628
14,0.16161127491792043,0.3940681483745575,0.3940681517124176,0.08283330500125885,0.8905218243598938,0.3598634898662567,0.3365262378739724,0.16161128878593445,9.5241352623301e-05,0.0002857240578699029,11303242,19.459627866744995
15,0.15565653332074483,0.41079079484939574,0.4107908010482788,0.08351308852434158,0.889518678188324,0.3648725152015686,0.3524583474913287,0.15565653145313263,9.455032620941843e-05,0.00028365097862825513,11303242,20.79732036590576
16,0.14497154422601063,0.39986209154129027,0.3998620808124542,0.0843299999833107,0.8881061673164368,0.38241279125213623,0.3621333977509662,0.1449715495109558,9.381533400219321e-05,0.0002814460020065795,11303242,22.141146659851074
17,0.1403138249317805,0.3994758875370026,0.39947590231895447,0.08555515110492706,0.8846372961997986,0.39702463150024414,0.3670998171805575,0.14031381905078888,9.303710135019722e-05,0.0002791113040505915,11303242,23.486757278442383
18,0.13256174238522847,0.3870674684047699,0.3870674967765808,0.0820370689034462,0.8932641744613647,0.3869211971759796,0.3550231027400771,0.13256174325942993,9.22163962751008e-05,0.00027664918882530225,11303242,24.839339017868042
19,0.12642211761077246,0.39051604533195494,0.3905160129070282,0.08378792554140091,0.8879696726799011,0.38290926814079285,0.3531410589547409,0.12642212212085724,9.135402871372814e-05,0.00027406208614118424,11303242,26.350850582122803
20,0.12280623209476471,0.4101849002838135,0.41018494963645935,0.08703584223985672,0.8840919733047485,0.37970852851867676,0.34197178906561676,0.12280623614788055,9.045084971874742e-05,0.0002713525491562421,11303242,27.708906650543213
21,0.11400330678621928,0.3961750268936157,0.3961750268936157,0.083769790828228,0.8884567618370056,0.40031272172927856,0.37359767379574704,0.11400331556797028,8.950775061878456e-05,0.00026852325185635354,11303242,29.053786516189575
22,0.1125702505906423,0.42156134271621704,0.4215613305568695,0.08937594294548035,0.8801317811012268,0.3923826515674591,0.35427100917612053,0.11257024854421616,8.852566213878951e-05,0.0002655769864163684,11303242,30.4026939868927
23,0.11204982966184616,0.41043127942085267,0.41043126583099365,0.08648746460676193,0.8855739235877991,0.38115251064300537,0.34973094823240586,0.11204983294010162,8.750555348152303e-05,0.00026251666044456895,11303242,31.75737762451172
24,0.10655230641365052,0.3878158586025238,0.3878158628940582,0.08226525038480759,0.8922322988510132,0.39198142290115356,0.36305201244901136,0.10655231028795242,8.644843137107063e-05,0.0002593452941132118,11303242,33.098103523254395
25,0.10551486327250799,0.3785780913829803,0.3785780966281891,0.0820794478058815,0.893141508102417,0.3818545937538147,0.35563477373914326,0.10551486164331436,8.535533905932742e-05,0.0002560660171779822,11303242,34.43478560447693
26,0.1025394363005956,0.39688908696174624,0.3968890905380249,0.08483122289180756,0.8884236216545105,0.37998077273368835,0.3601354164693237,0.10253944247961044,8.422735529643448e-05,0.00025268206588930335,11303242,35.9002902507782
27,0.10086279674371083,0.419945454120636,0.41994544863700867,0.08864066749811172,0.8798725008964539,0.35214054584503174,0.34997013592463,0.10086280107498169,8.306559326618263e-05,0.0002491967797985478,11303242,37.274657249450684
28,0.09472608749071756,0.39338198614120484,0.3933819830417633,0.08324205130338669,0.8907988667488098,0.369489461183548,0.37335820039585327,0.0947260856628418,8.187119948743452e-05,0.0002456135984623035,11303242,38.626930475234985
29,0.09386889610687892,0.3945767047405243,0.3945767283439636,0.08463925123214722,0.8882905840873718,0.3688424229621887,0.3541567174504405,0.09386889636516571,8.064535268264887e-05,0.00024193605804794655,11303242,39.97546434402466
30,0.08735571469863256,0.37811711382865903,0.37811708450317383,0.08076892048120499,0.8947063684463501,0.37392476201057434,0.3584026624185932,0.08735572546720505,7.938926261462371e-05,0.00023816778784387105,11303242,41.322956562042236
31,0.0926543674270312,0.3810985586643219,0.38109856843948364,0.08276055753231049,0.8936363458633423,0.3859666585922241,0.3660540806721946,0.09265436977148056,7.810416889260659e-05,0.00023431250667781966,11303242,42.839855432510376
32,0.08931727464993795,0.39758284425735474,0.39758285880088806,0.08672551810741425,0.8866480588912964,0.36102044582366943,0.3453838918709049,0.08931728452444077,7.679133974894988e-05,0.00023037401924684952,11303242,44.200066328048706
33,0.08745926926533382,0.39797416162490845,0.3979741632938385,0.08467965573072433,0.8878962397575378,0.39564526081085205,0.3797588455667393,0.0874592661857605,7.545207078751862e-05,0.00022635621236255572,11303242,45.55470085144043
34,0.08264354578653971,0.38980049681663514,0.3898005187511444,0.08353744447231293,0.8894365429878235,0.3820696771144867,0.364655049708193,0.0826435461640358,7.408768370508582e-05,0.00022226305111525731,11303242,46.89132046699524
35,0.08509899425506592,0.40116560101509097,0.40116560459136963,0.08486408740282059,0.8879156708717346,0.38635000586509705,0.3692758297587167,0.085098996758461,7.26995249869774e-05,0.00021809857496093204,11303242,48.246904134750366
36,0.08027692294120789,0.3883116343021393,0.3883116841316223,0.08353085815906525,0.8908236026763916,0.37760668992996216,0.3719080135916565,0.08027692139148712,7.12889645782537e-05,0.00021386689373476092,11303242,49.60227847099304
37,0.07949743284781774,0.38515075969696044,0.3851507306098938,0.08324820548295975,0.8907747268676758,0.3855910897254944,0.35951229355126635,0.07949742674827576,6.985739453173908e-05,0.00020957218359521712,11303242,50.9468138217926
38,0.07568148851394653,0.38630440616607664,0.3863043785095215,0.08203162252902985,0.8920085430145264,0.3969345688819885,0.36834806218328664,0.07568150013685226,6.840622763423397e-05,0.00020521868290270177,11303242,52.307912826538086
39,0.07765767252445221,0.38261731243133545,0.3826172649860382,0.08158242702484131,0.8929543495178223,0.39123934507369995,0.3719271929979781,0.07765767723321915,6.693689601226464e-05,0.00020081068803679377,11303242,53.658191204071045
40,0.07745810421307882,0.40183586382865905,0.4018358588218689,0.0864366963505745,0.8847984671592712,0.3786672353744507,0.3656329333997641,0.07745809853076935,6.545084971874744e-05,0.00019635254915624216,11303242,54.996910095214844
